,Premise 1,Conclusion,GPT-4,GPT-3.5
5141,towel,spatula,2.5,7.985276647432057
5142,towel,spoon,2.0,5.762550581499028
5143,towel,stove,2.0,1.970820534336726
5144,towel,teaspoon,2.0,4.5777247347889425
5145,towel,toaster,1.5,2.736442400608663
5146,towel,towel,2.375,5.2217467940315005
5147,towel,whisk,2.0,8.220844387883911
5148,towel,wok,1.5,6.104867171175439
5149,tracksuit,Boot,3.5,8.82135074852971
5150,tracksuit,beanie,4.0,9.8532967154738
5151,tracksuit,belt,2.5,6.688340305753957
5152,tracksuit,blouse,4.0,8.499815176496927
5153,tracksuit,bra,2.0,5.9722845082608025
5154,tracksuit,cap,4.5,8.675270351010152
5155,tracksuit,coat,8.0,9.727880511612762
5156,tracksuit,dress,3.5,8.321355262515926
5157,tracksuit,dungarees,6.0,10.54926123079333
5158,tracksuit,hat,3.5,7.927993042934684
5159,tracksuit,jeans,7.0,9.28060007878926
5160,tracksuit,mittens,3.0,8.774109561844341
5161,tracksuit,panties,3.5,7.867734805844355
5162,tracksuit,pants,14.0,11.287919938419403
5163,tracksuit,pullover,8.0,10.50687309718625
5164,tracksuit,pyjamas,12.0,11.231837338543716
5165,tracksuit,scarf,3.0,7.876140912875885
5166,tracksuit,shirt,8.0,9.625697830771125
5167,tracksuit,shoes,4.0,8.558156624768957
5168,tracksuit,shorts,8.0,9.489485680672955
5169,tracksuit,skirt,4.0,8.058037254263361
5170,tracksuit,socks,5.5,7.617453283880073
5171,tracksuit,suit,5.0,9.330297828894523
5172,tracksuit,sweater,8.0,10.882515774656238
5173,tracksuit,t-shirt,6.5,9.878424460327917
5174,tracksuit,tie,2.0,5.640690755317539
5175,tracksuit,top,8.0,9.870752114253978
5176,tracksuit,tracksuit,5.592592592592593,8.919021303507108
5177,tractor,Mopeds,5.0,6.058398364486169
5178,tractor,airplane,4.0,4.127096238366338
5179,tractor,bicycle,7.0,6.598735235973999
5180,tractor,boat,4.5,7.081137692658894
5181,tractor,bus,8.0,8.570002469323716
5182,tractor,car,12.0,8.854924818454492
5183,tractor,carriage,8.0,8.515524784460585
5184,tractor,cart,11.0,10.314672790088556
5185,tractor,helicopter,4.0,6.770596872003489
5186,tractor,hovercraft,7.5,8.348835829688019
5187,tractor,jeep,11.0,10.098628097885488
5188,tractor,motorbike,7.0,8.853555790431678
5189,tractor,rocket,3.0,2.7388156525400396
5190,tractor,skateboard,2.5,2.5437563981217224
5191,tractor,sled,6.5,6.5551328545514576
5192,tractor,submarine,3.5,4.284271727339178
5193,tractor,taxi,6.0,7.363158082054768
5194,tractor,tractor,6.695652173913044,7.310427242615334
5195,tractor,trailer,5.0,8.784477382715256
5196,tractor,train,7.5,7.6967329539357605
5197,tractor,tram,6.5,7.683439172793741
5198,tractor,truck,15.0,12.410180816968927
5199,tractor,van,7.5,8.856021919265142
5200,tractor,zeppelin,2.0,5.031730636045285
5201,trailer,Mopeds,4.0,6.046031483531902
5202,trailer,airplane,7.0,5.07899409570935
5203,trailer,bicycle,4.0,7.220563729540469
5204,trailer,boat,8.0,9.138437824419395
5205,trailer,bus,12.0,10.196607190477796
5206,trailer,car,15.0,10.426812180087893
5207,trailer,carriage,14.5,9.791180484824661
5208,trailer,cart,13.0,10.069826798206424
5209,trailer,helicopter,3.0,6.4553279167065885
5210,trailer,hovercraft,6.5,8.657801573002821
5211,trailer,jeep,12.0,9.846544397285452
5212,trailer,motorbike,4.5,7.54258452420976
5213,trailer,rocket,3.5,2.947709552644587
5214,trailer,skateboard,2.5,3.682612041311934
5215,trailer,sled,6.5,7.103391308383486
5216,trailer,submarine,4.5,3.071858327844642
5217,trailer,taxi,8.0,9.089402128046189
5218,trailer,tractor,5.0,8.784477382715256
5219,trailer,trailer,7.782608695652174,7.829197578910128
5220,trailer,train,8.0,8.155696386178182
5221,trailer,tram,6.5,8.512513830941227
5222,trailer,truck,13.5,10.573668426407899
5223,trailer,van,13.5,14.563501845940563
5224,trailer,zeppelin,4.0,3.116000886516451
5225,train,Mopeds,4.0,4.17133809279908
5226,train,airplane,7.5,8.525895072971707
5227,train,bicycle,6.0,7.697468574091626
5228,train,boat,7.5,8.82121441726385
5229,train,bus,14.5,12.400999585069751
5230,train,car,12.0,8.840103484526686
5231,train,carriage,13.5,9.75000445537026
5232,train,cart,11.0,8.731155798825144
5233,train,helicopter,3.0,7.342284362593295
5234,train,hovercraft,7.0,8.630863337614032
5235,train,jeep,5.0,6.62213074217326
5236,train,motorbike,5.0,7.598894559648878
5237,train,rocket,6.5,6.9828471167481485
5238,train,skateboard,2.5,3.8903692115103157
5239,train,sled,5.0,6.241952524497766
5240,train,submarine,6.5,7.213275380391591
5241,train,taxi,9.0,8.196395424092145
5242,train,tractor,7.5,7.6967329539357605
5243,train,trailer,8.0,8.155696386178182
5244,train,train,7.891304347826087,8.157636539647028
5245,train,tram,15.0,15.046437610066324
5246,train,truck,12.0,8.802290969347286
5247,train,van,7.5,7.811976236013848
5248,train,zeppelin,6.0,8.455314116152685
5249,tram,Mopeds,5.5,7.424739114348386
5250,tram,airplane,6.0,6.760074584072141
5251,tram,bicycle,7.5,8.858743059789669
5252,tram,boat,6.5,8.146539177007135
5253,tram,bus,15.0,13.346760571717903
5254,tram,car,13.5,8.970405460235078
5255,tram,carriage,13.0,10.156741371185703
5256,tram,cart,11.0,9.831593582237538
5257,tram,helicopter,3.5,6.760487430896857
5258,tram,hovercraft,6.5,8.782644761649326
5259,tram,jeep,6.0,8.299292934725347
5260,tram,motorbike,5.0,8.020185206152638
5261,tram,rocket,3.5,4.7413486629801005
5262,tram,skateboard,4.0,5.725767187836399
5263,tram,sled,7.5,6.267681386449954
5264,tram,submarine,4.0,5.946173406791442
5265,tram,taxi,12.0,9.083165286033836
5266,tram,tractor,6.5,7.683439172793741
5267,tram,trailer,6.5,8.512513830941227
5268,tram,train,15.0,15.046437610066324
5269,tram,tram,7.869565217391305,8.434021778657012
5270,tram,truck,11.0,8.647122900828926
5271,tram,van,8.0,9.019356923677867
5272,tram,zeppelin,4.0,7.9512872866937485
5273,triangle,accordion,2.5,7.380953116795597
5274,triangle,bagpipe,2.0,6.715435927652451
5275,triangle,banjo,2.5,7.61993714366872
5276,triangle,bassoon,2.0,6.868162485397203
5277,triangle,cello,2.0,7.630151524343878
5278,triangle,clarinet,2.5,7.42787950728353
5279,triangle,cymbals,8.0,9.476437456306762
5280,triangle,drum,4.5,9.133968564306581
5281,triangle,flute,2.5,9.717967790921193
5282,triangle,guitar,3.0,8.3808363242247
5283,triangle,harmonica,3.0,7.441526526319951
5284,triangle,harp,3.0,8.249678584599945
5285,triangle,harpsichord,2.0,7.542691744749352
5286,triangle,organ,2.0,7.5912979678729045
5287,triangle,piano,2.5,6.4803827634712174
5288,triangle,saxophone,3.0,8.318885674431435
5289,triangle,synthesizer,2.5,8.704949455282108
5290,triangle,tambourine,7.5,10.031472083065736
5291,triangle,triangle,3.142857142857143,8.07786510821299
5292,triangle,trombone,2.5,7.4886883021817585
5293,triangle,trumpet,3.5,8.814815995542528
5294,triangle,violin,3.0,8.619048334055238
5295,trombone,accordion,4.5,10.308446858476636
5296,trombone,bagpipe,4.5,9.38248662248797
5297,trombone,banjo,3.5,9.705311845555883
5298,trombone,bassoon,7.0,11.391891641890146
5299,trombone,cello,5.5,10.820163877898299
5300,trombone,clarinet,7.0,11.673758547725862
5301,trombone,cymbals,3.5,8.468320960826833
5302,trombone,drum,4.0,9.303891527600369
5303,trombone,flute,5.0,9.967839385358605
5304,trombone,guitar,4.0,9.826305388544206
5305,trombone,harmonica,4.5,9.09969577077757
5306,trombone,harp,3.0,8.99749111684702
5307,trombone,harpsichord,3.0,8.126496099426056
5308,trombone,organ,5.0,9.721006767396284
5309,trombone,piano,3.5,8.585324971342548
5310,trombone,saxophone,8.0,14.440776865151843
5311,trombone,synthesizer,4.0,9.13863730951361
5312,trombone,tambourine,2.5,8.126064632019055
5313,trombone,triangle,2.5,7.4886883021817585
5314,trombone,trombone,4.9523809523809526,9.98705145350498
5315,trombone,trumpet,15.0,15.76280430018532
5316,trombone,violin,4.5,9.39267773239874
5317,trout,anchovy,7.0,8.832934605917696
5318,trout,carp,12.0,13.254729056975993
5319,trout,cod,13.0,14.288036767924467
5320,trout,dolphin,2.5,5.0905860461633425
5321,trout,eel,7.0,9.766923491433296
5322,trout,flatfish,8.0,12.678822457827703
5323,trout,goldfish,7.5,11.188287542894358
5324,trout,herring,10.0,14.00087533530581
5325,trout,orca,2.0,5.438175625990116
5326,trout,pike,10.0,12.82912541269842
5327,trout,piranha,6.0,8.544704130487666
5328,trout,plaice,8.0,12.9766168881665
5329,trout,ray,5.5,11.1496676758073
5330,trout,sardine,8.0,12.147119787323843
5331,trout,shark,6.5,9.077386555599539
5332,trout,squid,3.5,9.387055284348907
5333,trout,stickleback,9.0,14.13306684192705
5334,trout,trout,7.5,10.977346135743504
5335,truck,Mopeds,5.5,6.486168932584045
5336,truck,airplane,7.5,5.655321354033067
5337,truck,bicycle,5.5,7.019503652686019
5338,truck,boat,7.5,8.884939918136862
5339,truck,bus,15.0,12.5246374429917
5340,truck,car,15.0,12.83131226767993
5341,truck,carriage,12.0,8.929239507915796
5342,truck,cart,14.5,9.539295816613127
5343,truck,helicopter,6.0,7.993025052986884
5344,truck,hovercraft,8.0,8.980287742283231
5345,truck,jeep,15.0,13.871018671483498
5346,truck,motorbike,8.0,9.546464702915099
5347,truck,rocket,5.5,3.7261698901650737
5348,truck,skateboard,4.5,4.76189539720605
5349,truck,sled,8.0,7.225573799071338
5350,truck,submarine,5.5,5.693930044480661
5351,truck,taxi,13.5,9.527773870933025
5352,truck,tractor,15.0,12.410180816968927
5353,truck,trailer,13.5,10.573668426407899
5354,truck,train,12.0,8.802290969347286
5355,truck,tram,11.0,8.647122900828926
5356,truck,truck,9.869565217391305,8.88321570034532
5357,truck,van,15.0,15.320809323119782
5358,truck,zeppelin,4.0,5.363330607104141
5359,trumpet,accordion,4.5,12.564589490747684
5360,trumpet,bagpipe,6.0,11.982756849869743
5361,trumpet,banjo,3.5,10.789910286005467
5362,trumpet,bassoon,5.0,10.417338483131784
5363,trumpet,cello,5.0,9.643470341833222
5364,trumpet,clarinet,8.0,14.559511548509963
5365,trumpet,cymbals,4.5,9.908136003416944
5366,trumpet,drum,5.0,10.485243852138396
5367,trumpet,flute,7.0,14.613312873647162
5368,trumpet,guitar,4.5,11.54938247693368
5369,trumpet,harmonica,7.0,11.642121154172768
5370,trumpet,harp,3.5,10.236943750377609
5371,trumpet,harpsichord,3.5,8.72161265450324
5372,trumpet,organ,5.0,11.586019556659394
5373,trumpet,piano,4.0,10.149422420983992
5374,trumpet,saxophone,11.0,15.808718947214317
5375,trumpet,synthesizer,4.5,10.010654698429832
5376,trumpet,tambourine,3.0,9.853029425017718
5377,trumpet,triangle,3.5,8.814815995542528
5378,trumpet,trombone,15.0,15.76280430018532
5379,trumpet,trumpet,5.619047619047619,11.446502297041784
5380,trumpet,violin,5.0,11.276753128556688
5381,turkey,blackbird,7.5,10.290676764991286
5382,turkey,canary,6.5,8.372610659481907
5383,turkey,chicken,15.0,15.904878191288091
5384,turkey,crow,8.0,10.846668258538436
5385,turkey,dove,11.0,9.299045703576288
5386,turkey,duck,12.0,13.754530386063852
5387,turkey,eagle,8.0,10.535042071830166
5388,turkey,falcon,7.0,8.499270492302594
5389,turkey,heron,8.0,10.872401578490749
5390,turkey,magpie,7.5,9.66344230258727
5391,turkey,ostrich,9.0,9.548095394216869
5392,turkey,parrot,7.5,10.001034255731453
5393,turkey,peacock,10.0,10.037545083580827
5394,turkey,pelican,7.0,9.536470303082154
5395,turkey,robin,8.0,10.646310298648359
5396,turkey,rooster,13.0,13.120520944438987
5397,turkey,seagull,7.5,8.404611992088832
5398,turkey,sparrow,7.5,9.331651119182473
5399,turkey,stork,7.5,9.545711806379819
5400,turkey,swallow,6.0,8.442131392126075
5401,turkey,swan,8.0,9.171380742284565
5402,turkey,turkey,8.521739130434783,10.236877715570012
5403,turkey,vulture,7.5,10.228970674557242
5404,turkey,woodpecker,7.0,9.39518704264199
5405,turtle,alligator,8.0,12.383772733177517
5406,turtle,chameleon,6.0,10.118366477201572
5407,turtle,cobra,4.0,8.98750333174907
5408,turtle,crocodile,8.0,14.075784610919833
5409,turtle,dinosaur,6.0,9.019928000250648
5410,turtle,frog,5.0,11.318388899888415
5411,turtle,gecko,6.0,11.137690066226565
5412,turtle,iguana,8.0,14.10993705608509
5413,turtle,lizard,8.0,13.79281725189535
5414,turtle,python,5.0,10.23536566920685
5415,turtle,salamander,5.0,11.370829950431723
5416,turtle,snake,8.0,10.727248086199015
5417,turtle,toad,3.0,11.755374864828628
5418,turtle,tortoise,15.0,17.00257742197344
5419,turtle,turtle,6.6,11.646821344145968
5420,turtle,viper,4.0,8.666735742155808
5421,van,Mopeds,7.5,7.741422025741667
5422,van,airplane,6.5,5.023804404490671
5423,van,bicycle,6.0,7.413842647454732
5424,van,boat,6.0,8.257798158253568
5425,van,bus,15.0,14.127953323899956
5426,van,car,17.0,13.172319443267169
5427,van,carriage,13.5,9.46144506305096
5428,van,cart,12.0,9.626186932959259
5429,van,helicopter,5.0,6.743683587283246
5430,van,hovercraft,7.5,8.977255847445488
5431,van,jeep,15.0,11.382479319926018
5432,van,motorbike,7.5,9.52184293538776
5433,van,rocket,4.0,3.227873874646017
5434,van,skateboard,4.0,4.771809489141244
5435,van,sled,5.0,4.795752960191177
5436,van,submarine,4.5,4.195811382678998
5437,van,taxi,15.0,12.20649538926056
5438,van,tractor,7.5,8.856021919265142
5439,van,trailer,13.5,14.563501845940563
5440,van,train,7.5,7.811976236013848
5441,van,tram,8.0,9.019356923677867
5442,van,truck,15.0,15.320809323119782
5443,van,van,8.978260869565217,8.754562126741067
5444,van,zeppelin,4.0,5.13548588194887
5445,violin,accordion,5.0,12.917248335559528
5446,violin,bagpipe,4.0,12.151823414936135
5447,violin,banjo,7.0,10.783532503480652
5448,violin,bassoon,5.0,11.4737972719009
5449,violin,cello,15.0,17.31659435843097
5450,violin,clarinet,5.0,13.148051808587478
5451,violin,cymbals,3.0,8.448721257713464
5452,violin,drum,3.5,9.019035638018414
5453,violin,flute,6.0,15.19391034136202
5454,violin,guitar,12.0,12.905950590870287
5455,violin,harmonica,4.0,10.109343561212434
5456,violin,harp,7.0,15.371549105851905
5457,violin,harpsichord,5.0,12.260917552064093
5458,violin,organ,4.0,10.123306190117578
5459,violin,piano,6.0,13.019451468137767
5460,violin,saxophone,5.0,11.259195297131608
5461,violin,synthesizer,4.0,9.574819891611735
5462,violin,tambourine,3.5,9.029129987438273
5463,violin,triangle,3.0,8.619048334055238
5464,violin,trombone,4.5,9.39267773239874
5465,violin,trumpet,5.0,11.276753128556688
5466,violin,violin,5.547619047619048,11.590231322354091
5467,viper,alligator,6.0,10.151592358622306
5468,viper,chameleon,6.0,9.163457492370402
5469,viper,cobra,13.5,16.217604141267707
5470,viper,crocodile,6.5,10.29298228913638
5471,viper,dinosaur,4.0,7.042624100614743
5472,viper,frog,2.5,8.947177971959007
5473,viper,gecko,5.0,10.255474219708905
5474,viper,iguana,5.0,9.079129992960366
5475,viper,lizard,10.0,11.434385055863732
5476,viper,python,11.0,13.90060521100101
5477,viper,salamander,4.0,8.790129024545662
5478,viper,snake,18.0,15.991446200214558
5479,viper,toad,1.5,9.020495767489702
5480,viper,tortoise,4.0,8.13356739570851
5481,viper,turtle,4.0,8.666735742155808
5482,viper,viper,6.733333333333333,10.472493797574588
5483,vulture,blackbird,7.0,9.56368693928439
5484,vulture,canary,5.0,7.570986523618391
5485,vulture,chicken,8.0,8.37384413884504
5486,vulture,crow,10.0,11.92493962789325
5487,vulture,dove,7.5,8.897022674203075
5488,vulture,duck,7.0,9.31854439094898
5489,vulture,eagle,15.0,14.553528701072786
5490,vulture,falcon,12.0,10.50213413431834
5491,vulture,heron,8.0,12.226999204686742
5492,vulture,magpie,7.5,9.516739432340906
5493,vulture,ostrich,7.0,9.246807920944683
5494,vulture,parrot,8.0,9.295602988751652
5495,vulture,peacock,5.0,8.92846794780425
5496,vulture,pelican,9.0,11.00799872337744
5497,vulture,robin,6.5,8.62541453914495
5498,vulture,rooster,6.5,8.593933749686382
5499,vulture,seagull,8.0,10.388970413114777
5500,vulture,sparrow,7.0,6.013703408898845
5501,vulture,stork,10.0,10.897973531038591
5502,vulture,swallow,6.5,8.288276426551093
5503,vulture,swan,6.0,8.599502867318513
5504,vulture,turkey,7.5,10.228970674557242
5505,vulture,vulture,7.826086956521739,9.646888123599892
5506,vulture,woodpecker,6.0,9.314377884397185
5507,wasp,ant,13.0,13.723984575152759
5508,wasp,bee,15.0,15.906714472323626
5509,wasp,beetle,8.0,11.432568500749392
5510,wasp,bumblebee,13.5,15.619383975476477
5511,wasp,butterfly,7.0,11.169755009727677
5512,wasp,caterpillar,4.5,9.436421069488482
5513,wasp,centipede,4.0,9.748049868443907
5514,wasp,cockroach,5.5,9.77205810877071
5515,wasp,cricket,5.5,10.1915072392455
5516,wasp,dragonfly,7.5,12.463623909255482
5517,wasp,earwig,7.5,9.32628227614168
5518,wasp,flee,6.5,9.10922810786117
5519,wasp,fly,9.0,12.38796898972295
5520,wasp,grasshopper,6.0,11.044356798849552
5521,wasp,horsefly,10.0,11.384278663459204
5522,wasp,ladybug,8.0,10.49558085131104
5523,wasp,leech,2.5,8.471060187161846
5524,wasp,louse,4.5,8.345721596555691
5525,wasp,maybug,7.0,9.021726787280073
5526,wasp,mosquito,8.0,10.455514337247967
5527,wasp,moth,6.5,10.661338899236519
5528,wasp,spider,4.0,10.354814323642588
5529,wasp,wasp,7.195652173913044,10.770715868408713
5530,wasp,worm,2.5,7.204526426296116
5531,whale,anchovy,1.0,2.7930888334268795
5532,whale,carp,2.0,3.921490657595934
5533,whale,cod,2.0,4.709109022337244
5534,whale,dolphin,15.0,13.479634288753974
5535,whale,eel,2.0,5.239993092040843
5536,whale,flatfish,2.0,4.66628436793641
5537,whale,goldfish,2.0,2.8161654973187193
5538,whale,herring,2.0,4.552339237284453
5539,whale,orca,10.0,13.54757445430766
5540,whale,pike,2.0,3.7638238212546478
5541,whale,piranha,2.0,3.3878234690824716
5542,whale,plaice,2.0,3.5275299848193464
5543,whale,ray,3.0,9.149915953569224
5544,whale,sardine,2.0,4.203421575496213
5545,whale,shark,5.0,8.90696984594144
5546,whale,squid,2.0,7.515282819672448
5547,whale,trout,2.0,4.091858322587052
5548,wheelbarrow,adjustable spanner,3.0,8.159598263478662
5549,wheelbarrow,anvil,3.0,3.8512322650391244
5550,wheelbarrow,axe,3.5,9.353517330233178
5551,wheelbarrow,chisel,2.5,4.952320139775968
5552,wheelbarrow,crowbar,4.0,10.7141825613504
5553,wheelbarrow,drill,3.0,6.878535264363595
5554,wheelbarrow,file,2.5,5.74905684818087
5555,wheelbarrow,hammer,3.0,8.529488611259893
5556,wheelbarrow,knife,2.5,5.952562610147718
5557,wheelbarrow,level,3.5,8.742319553282734
5558,wheelbarrow,nail,2.5,4.924384917722222
5559,wheelbarrow,pickaxe,5.5,8.75520569851226
5560,wheelbarrow,plane,2.5,4.898245431407364
5561,wheelbarrow,plough,9.0,9.160696052196169
5562,wheelbarrow,rope,3.0,8.223993817777714
5563,wheelbarrow,saw,3.0,8.888641621881334
5564,wheelbarrow,screwdriver,2.0,6.483041614999689
5565,wheelbarrow,shovel,12.0,13.075240123284512
5566,wheelbarrow,tongs,3.0,8.22050251050249
5567,wheelbarrow,wheelbarrow,3.8,7.686018440634536
5568,wheelbarrow,wrench,3.0,8.207603577294826
5569,whip,axe,3.0,8.309951054151199
5570,whip,bazooka,2.0,1.326552517648548
5571,whip,bow,4.0,8.753459704021822
5572,whip,canon,2.0,6.331461287193719
5573,whip,club,5.0,9.173657816692291
5574,whip,dagger,4.5,8.897507966581342
5575,whip,grenade,2.0,6.905195396790775
5576,whip,pistol,2.5,8.426073728847495
5577,whip,rifle,2.0,6.0559124799046895
5578,whip,rope,8.5,8.742067669943385
5579,whip,shield,2.5,8.328702390330186
5580,whip,slingshot,4.5,8.407015280513098
5581,whip,spear,3.5,8.627363432413844
5582,whip,stick,10.0,9.154565492032846
5583,whip,sword,4.5,9.106459216883778
5584,whip,tank,1.5,2.8707535872907197
5585,whip,whip,3.875,7.4635436888274835
5586,whisk,apron,2.0,8.519581070717393
5587,whisk,bottle,2.5,7.793343833777474
5588,whisk,bowl,4.5,10.59352781759092
5589,whisk,colander,3.5,11.175680056370044
5590,whisk,fork,4.5,11.37061950762968
5591,whisk,fridge,1.5,0.9373841625996994
5592,whisk,glass,2.0,7.301684447258073
5593,whisk,grater,4.5,11.17549058945685
5594,whisk,kettle,3.0,10.612920181426258
5595,whisk,knife,3.5,11.087775481459204
5596,whisk,mixer,15.0,15.080369360236178
5597,whisk,mug,2.5,8.579569358087006
5598,whisk,nutcracker,3.0,9.609182951277045
5599,whisk,oven,2.0,4.779042197026641
5600,whisk,pan,4.0,12.262419299944703
5601,whisk,percolator,3.5,10.5600607025509
5602,whisk,plate,2.5,6.884329172670553
5603,whisk,pot,4.5,11.162236144497424
5604,whisk,scale,4.0,11.048195166110975
